id,title,rank,start_date,studio,mean,popularity,num_list_users,num_scoring_users,genres
43325,Yuukoku no Moriarty Part 2,285,2021-04-04,Production I.G,8.28,964,250545,115087,
13125,Shinsekai yori,286,2012-09-29,A-1 Pictures,8.27,242,776296,277150,
25835,Shirobako,287,2014-10-09,P.A. Works,8.27,506,444567,142662,
2685,Tsubasa: Tokyo Revelations,288,2007-11-16,Production I.G,8.27,2132,95474,45037,
53672,Violet Evergarden: Recollections,289,2021-10-29,Kyoto Animation,8.27,4038,30197,8232,
34798,Yuru Camp△,290,2018-01-04,C-Station,8.27,456,488079,216192,
49596,Blue Lock,291,2022-10-09,8bit,8.27,305,666615,345034,
10087,Fate/Zero,292,2011-10-02,ufotable,8.27,79,1497775,859347,
19363,Gin no Saji 2nd Season,293,2014-01-10,A-1 Pictures,8.27,1565,145494,89828,
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,294,2019-11-29,Production I.G,8.27,4320,26154,12892,
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,295,2007-10-03,Madhouse,8.27,661,353642,161477,
43,Koukaku Kidoutai,296,1995-11-18,Production I.G,8.27,333,634586,330386,
1735,Naruto: Shippuuden,297,2007-02-15,Pierrot,8.27,16,2473569,1650981,
51122,Ookami to Koushinryou: Merchant Meets the Wise Wolf,298,2024-04-02,Passione,8.27,1902,113144,10194,
39247,Kobayashi-san Chi no Maid Dragon S,299,2021-07-08,Kyoto Animation,8.26,398,552216,273740,
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,300,2017-01-12,Studio Deen,8.26,75,1506447,1002466,
1698,Nodame Cantabile,301,2007-01-12,J.C.Staff,8.26,757,314526,129476,
329,Planetes,302,2003-10-04,Sunrise,8.26,955,253306,76744,
23327,Space☆Dandy 2nd Season,303,2014-07-06,Bones,8.26,1395,167798,89167,
50602,Spy x Family Part 2,304,2022-10-01,Wit Studio,8.26,188,904395,471802,
2418,Stranger: Mukou Hadan,305,2007-09-29,Bones,8.26,705,332701,164379,
513,Tenkuu no Shiro Laputa,306,1986-08-02,Studio Ghibli,8.26,460,486881,305363,
44940,World Trigger 3rd Season,307,2021-10-10,Toei Animation,8.26,1868,115582,43869,
38731,Diamond no Ace: Act II,308,2019-04-02,Madhouse,8.26,2214,89752,44848,
264,Hajime no Ippo: Champion Road,309,2003-04-18,Madhouse,8.26,1634,137773,83857,
52578,Boku no Kokoro no Yabai Yatsu,310,2023-04-02,Shin-Ei Animation,8.25,852,283167,140241,
37520,Dororo,311,2019-01-07,Tezuka Productions,8.25,113,1218597,623249,
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,312,2011-04-06,Madhouse,8.25,1232,193559,106515,
52742,Haikyuu!! Movie: Gomisuteba no Kessen,313,2024-02-16,Production I.G,8.25,2075,99285,839,
139,Hunter x Hunter: Greed Island Final,314,2004-03-03,Nippon Animation,8.25,1571,144885,78316,
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,315,2023-04-09,ufotable,8.25,233,803005,458160,
31812,Kuroshitsuji Movie: Book of the Atlantic,316,2017-01-21,A-1 Pictures,8.25,1213,197171,89915,
54870,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,317,2023-12-01,CloverWorks,8.25,2471,75016,5363,
1033,Sennen Joyuu,318,2002-09-14,Madhouse,8.25,1273,186837,84573,
53888,Spy x Family Movie: Code: White,319,2023-12-22,Wit Studio,8.25,2038,102329,3638,
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,320,2015-12-03,White Fox,8.25,920,260927,145708,
523,Tonari no Totoro,321,1988-04-16,Studio Ghibli,8.25,141,1060960,691975,
2150,Tanoshii Muumin Ikka,322,1990-04-12,Telescreen,8.24,4206,27541,12166,
28805,Bakemono no Ko,323,2015-07-11,Studio Chizu,8.24,540,423332,225672,
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,324,2023-01-07,J.C.Staff,8.24,1150,208792,108767,
37989,Golden Kamuy 2nd Season,325,2018-10-08,Geno Studio,8.24,1169,204568,112272,
265,Hajime no Ippo: Mashiba vs. Kimura,326,2003-09-05,Madhouse,8.24,1934,110631,68321,
34036,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,327,2016-12-09,TMS Entertainment,8.24,3994,30999,14834,
36990,Non Non Biyori Movie: Vacation,328,2018-08-25,SILVER LINK.,8.24,2405,78335,36729,
33051,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,329,2016-10-02,Sunrise,8.23,1575,143877,81339,
5690,Nodame Cantabile Finale,330,2010-01-15,J.C.Staff,8.23,1734,127883,69553,
31240,Re:Zero kara Hajimeru Isekai Seikatsu,331,2016-04-04,White Fox,8.23,25,2187135,1406237,
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,332,2018-10-04,CloverWorks,8.23,53,1730448,1099895,
37055,Youjo Senki Movie,333,2019-02-08,Nut,8.23,862,280052,149139,
11843,Danshi Koukousei no Nichijou,334,2012-01-10,Sunrise,8.23,219,821893,414419,
35111,Haikyuu!! Movie 4: Concept no Tatakai,335,2017-09-29,Production I.G,8.22,2281,85662,33237,
45577,IDOLiSH7 Third Beat!,336,2021-07-04,TROYCA,8.22,4611,22429,7211,
25681,Kamisama Hajimemashita◎,337,2015-01-06,TMS Entertainment,8.22,557,410057,219677,
15227,Kono Sekai no Katasumi ni,338,2016-11-12,MAPPA,8.22,1267,188097,77473,
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,339,2012-10-06,Shaft,8.22,1198,199632,101087,
512,Majo no Takkyuubin,340,1989-07-29,Studio Ghibli,8.22,374,585517,380810,
1842,Major S3,341,2007-01-06,Studio Hibari,8.22,2599,69154,43364,
585,Mimi wo Sumaseba,342,1995-07-15,Studio Ghibli,8.22,646,362483,205015,
2966,Ookami to Koushinryou,343,2008-01-09,Imagin,8.22,223,815893,393012,
44055,Sasaki to Miyano,344,2022-01-10,Studio Deen,8.22,1233,193187,83900,
53393,Tengoku Daimakyou,345,2023-04-01,Production I.G,8.22,483,462280,209124,
6,Trigun,346,1998-04-01,Madhouse,8.22,252,761385,372230,
56524,Tunshi Xingkong 4th Season,347,2023-10-03,Sparkly Key Animation Studio,8.22,11374,1901,533,
50407,Wu Shan Wu Xing: Xichuan Huan Zi Lin,348,2023-07-26,Samsara Animation Studio,8.22,6013,11491,2954,
440,Shoujo Kakumei Utena,349,1997-04-02,J.C.Staff,8.21,1094,219582,64312,
35838,Shoujo Shuumatsu Ryokou,350,2017-10-06,White Fox,8.21,682,342834,129883,
9863,SKET Dance,351,2011-04-07,Tatsunoko Production,8.21,1075,224870,84489,
3091,xxxHOLiC◆Kei,352,2008-04-04,Production I.G,8.21,1577,143721,66316,
38003,Bungou Stray Dogs 3rd Season,353,2019-04-12,Bones,8.21,338,631215,334774,
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,354,2000-07-15,Madhouse,8.21,1866,115631,66858,
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,355,2011-03-05,Shin-Ei Animation,8.21,5308,15763,10685,
53127,Fate/strange Fake: Whispers of Dawn,356,2023-07-02,A-1 Pictures,8.21,2470,75058,36628,
38680,Fruits Basket 1st Season,357,2019-04-06,TMS Entertainment,8.21,214,828683,394798,
40052,Great Pretender,358,2020-07-09,Wit Studio,8.21,311,660317,319608,
16664,Kaguya-hime no Monogatari,359,2013-11-23,Studio Ghibli,8.21,1042,231247,120821,
16894,Kuroko no Basket 2nd Season,360,2013-10-06,Production I.G,8.21,206,853894,543808,
18115,Magi: The Kingdom of Magic,361,2013-10-06,A-1 Pictures,8.21,211,840871,457693,
627,Major S1,362,2004-11-13,Studio Hibari,8.21,2053,101225,51191,
5460,Meitantei Conan Movie 13: Shikkoku no Chaser,363,2009-04-18,Tokyo Movie Shinsha,8.21,2825,59666,33616,
35677,Liz to Aoi Tori,364,2018-04-21,Kyoto Animation,8.2,1626,139185,54687,
1453,Maison Ikkoku,365,1986-03-26,Studio Deen,8.2,2517,72913,18822,
38234,One Piece Movie 14: Stampede,366,2019-08-09,Toei Animation,8.2,1253,190038,117974,
35466,ReLIFE: Kanketsu-hen,367,2018-03-21,TMS Entertainment,8.2,581,394314,235390,
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,368,2018-12-28,J.C.Staff,8.2,1100,219062,130962,
32843,Senki Zesshou Symphogear XV,369,2019-07-07,Satelight,8.2,3558,39169,13907,
48736,Sono Bisque Doll wa Koi wo Suru,370,2022-01-09,CloverWorks,8.2,143,1050090,637230,
49114,Vanitas no Karte Part 2,371,2022-01-15,Bones,8.2,873,276743,121897,
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,372,2015-04-03,feel.,8.2,142,1060121,686613,
12115,Berserk: Ougon Jidai-hen III - Kourin,373,2013-02-01,Studio 4°C,8.2,1073,225132,141755,
42897,Horimiya,374,2021-01-10,CloverWorks,8.2,94,1372165,831488,
6811,InuYasha: Kanketsu-hen,375,2009-10-04,Sunrise,8.2,853,283165,142998,
49052,Ao Ashi,376,2022-04-09,Production I.G,8.19,1159,207246,103405,
37171,Asobi Asobase,377,2018-07-08,Lerche,8.19,469,478056,227080,
18617,Girls & Panzer Movie,378,2015-11-21,Actas,8.19,1993,106170,57893,
1142,Hachimitsu to Clover II,379,2006-06-30,J.C.Staff,8.19,1982,106832,54299,
54856,Horimiya: Piece,380,2023-07-01,CloverWorks,8.19,762,311002,127621,
49909,Kotarou wa Hitorigurashi,381,2022-03-10,LIDENFILMS,8.19,1511,152498,87270,
558,Major S2,382,2005-12-10,Studio Hibari,8.19,2536,71773,45338,
3226,Major S4,383,2008-01-05,SynergySP,8.19,2685,65351,40696,
40729,Nomad: Megalo Box 2,384,2021-04-04,TMS Entertainment,8.19,1194,200131,82308,
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,385,2013-08-24,Toei Animation,8.19,2759,62187,31746,
54650,Precure All Stars Movie F,386,2023-09-15,Toei Animation,8.19,10330,2647,836,
6864,xxxHOLiC Rou,387,2010-04-23,Production I.G,8.19,2594,69512,32269,
49590,Yojouhan Time Machine Blues,388,2022-09-14,Science SARU,8.19,3447,41376,11311,
40853,Stand By Me Doraemon 2,389,2020-11-20,Shirogumi,8.18,4487,23960,14013,
34537,Yoru wa Mijikashi Arukeyo Otome,390,2017-04-07,Science SARU,8.18,1746,126016,51357,
7674,Bakuman.,391,2010-10-02,J.C.Staff,8.18,346,620198,296817,
34636,Ballroom e Youkoso,392,2017-07-09,Production I.G,8.18,701,334554,148993,
32867,Bungou Stray Dogs 2nd Season,393,2016-10-06,Bones,8.18,205,854770,495194,
10800,Chihayafuru,394,2011-10-05,Madhouse,8.18,485,460858,183310,
38088,Digimon Adventure: Last Evolution Kizuna,395,2020-02-21,Yumeta Company,8.18,3321,44099,18744,
22297,Fate/stay night: Unlimited Blade Works,396,2014-10-12,ufotable,8.18,138,1067582,675768,
39166,Girls & Panzer: Saishuushou Part 3,397,2021-03-26,Actas,8.18,4244,27070,11391,
44042,Holo no Graffiti,398,2019-05-05,Hololive Production,8.18,2955,54956,17396,
138,Hunter x Hunter: Greed Island,399,2003-02-05,Nippon Animation,8.18,1486,156298,85806,
18195,Little Busters! Refrain,400,2013-10-05,J.C.Staff,8.18,1408,166395,77584,
32005,Meitantei Conan Movie 20: Junkoku no Nightmare,401,2016-04-16,TMS Entertainment,8.18,3433,41669,23262,
33674,No Game No Life: Zero,402,2017-07-15,Madhouse,8.18,199,867559,472917,
23623,Non Non Biyori Repeat,403,2015-07-07,SILVER LINK.,8.18,1192,200271,100885,
7791,K-On!!,404,2010-04-07,Kyoto Animation,8.17,287,694515,384835,
50709,Lycoris Recoil,405,2022-07-02,A-1 Pictures,8.17,459,487115,236215,
235,Meitantei Conan,406,1996-01-08,TMS Entertainment,8.17,675,347799,159368,
40911,Yuukoku no Moriarty,407,2020-10-11,Production I.G,8.17,534,425991,179337,
962,Aria the Natural,408,2006-04-03,HAL Film Maker,8.17,2392,79129,29716,
1519,Black Lagoon: The Second Barrage,409,2006-10-03,Madhouse,8.17,427,517857,317573,
232,Cardcaptor Sakura,410,1998-04-07,Madhouse,8.17,515,436872,219702,
50612,Dr. Stone: Ryuusui,411,2022-07-10,TMS Entertainment,8.17,840,287264,161798,
36946,Dragon Ball Super: Broly,412,2018-12-14,Toei Animation,8.17,565,402275,279850,
813,Dragon Ball Z,413,1989-04-26,Toei Animation,8.17,112,1222807,842795,
1889,Higurashi no Naku Koro ni Kai,414,2007-07-06,Studio Deen,8.17,467,479060,253760,
18,Initial D Fourth Stage,415,2004-04-17,A.C.G.T.,8.17,1271,187490,105678,
186,Initial D Second Stage,416,1999-10-15,Pastel,8.17,1095,219507,135086,
47,Akira,417,1988-07-16,Tokyo Movie Shinsha,8.16,210,850189,512981,
40852,Dr. Stone: Stone Wars,418,2021-01-14,TMS Entertainment,8.16,150,1034770,588186,
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,419,2017-10-14,ufotable,8.16,495,454181,253906,
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,420,2019-10-25,Production I.G,8.16,4364,25554,12995,
35110,Haikyuu!! Movie 3: Sainou to Sense,421,2017-09-15,Production I.G,8.16,2232,88830,34705,
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",422,2016-12-20,TMS Entertainment,8.16,2689,65219,32665,
37514,Made in Abyss Movie 1: Tabidachi no Yoake,423,2019-01-04,Kinema Citrus,8.16,1723,128951,50165,
853,Ouran Koukou Host Club,424,2006-04-05,Bones,8.16,129,1121882,678469,
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,425,2008-09-06,Gainax,8.16,1416,165040,82457,
38481,Toaru Kagaku no Railgun T,426,2020-01-10,J.C.Staff,8.16,1044,231122,92925,
28223,Death Parade,427,2015-01-10,Madhouse,8.15,49,1764565,1006494,
48549,Dr. Stone: New World,428,2023-04-06,TMS Entertainment,8.15,500,451106,193450,
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,429,2019-04-29,Sunrise,8.15,4580,22693,10266,
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,430,2015-04-25,Kyoto Animation,8.15,921,260886,134687,
1430,Lupin III: Cagliostro no Shiro,431,1979-12-15,Tokyo Movie Shinsha,8.15,1852,116398,73471,
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,432,2021-01-16,Shuka,8.15,3735,35486,10575,
30503,Noragami Aragoto,433,2015-10-03,Bones,8.15,82,1451873,894151,
3701,Kaiba,434,2008-04-11,Madhouse,8.14,1516,151962,44608,
9890,Major: Message,435,2010-12-17,SynergySP,8.14,4011,30601,17588,
11597,Nisemonogatari,436,2012-01-08,Shaft,8.14,269,730066,430733,
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,437,2022-03-23,SILVER LINK.,8.14,4755,20950,9508,
50380,Paripi Koumei,438,2022-04-05,P.A. Works,8.14,832,291510,141433,
721,Princess Tutu,439,2002-08-16,HAL Film Maker,8.14,1386,169017,65970,
28171,Shokugeki no Souma,440,2015-04-04,J.C.Staff,8.14,61,1638961,998612,
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,441,2016-04-02,TYO Animations,8.14,6034,11389,3515,
37430,Tensei shitara Slime Datta Ken,442,2018-10-02,8bit,8.14,83,1433395,873449,
31715,Working!!! Lord of the Takanashi,443,2016-03-30,A-1 Pictures,8.14,2031,102787,58474,
40784,Wu Liuqi: Zui Qiang Fa Xing Shi,444,2019-10-23,Sharefun Studio,8.14,2469,75060,44354,
34572,Black Clover,445,2017-10-03,Pierrot,8.14,58,1656823,847827,
41361,Eiga Daisuki Pompo-san,446,2021-06-04,CLAP,8.14,3484,40745,13632,
49053,Given: Uragawa no Sonzai,447,2021-12-01,Lerche,8.14,2255,87150,36703,
37962,IDOLiSH7 Second Beat!,448,2020-04-05,TROYCA,8.14,3981,31283,10894,
53411,Buddy Daddies,449,2023-01-07,P.A. Works,8.13,903,267586,117223,
39792,Eizouken ni wa Te wo Dasu na!,450,2020-01-06,Science SARU,8.13,699,334802,137462,
239,Gankutsuou,451,2004-10-06,Gonzo,8.13,968,249488,74495,
3371,Ginga Eiyuu Densetsu Gaiden,452,1998-02-09,K-Factory,8.13,4462,24263,8959,
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,453,2015-04-03,Sunrise,8.13,3450,41342,18540,
40421,Given Movie 1,454,2020-08-22,Lerche,8.13,1025,235511,126273,
50528,Golden Kamuy 4th Season,455,2022-10-03,Brain's Base,8.13,2144,94788,32240,
50587,Gridman Universe,456,2023-03-24,Trigger,8.13,4284,26606,5941,
36296,Hinamatsuri (TV),457,2018-04-06,feel.,8.13,432,510772,251517,
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,458,2003-12-01,Toei Animation,8.13,2495,73985,43751,
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,459,2021-12-01,David Production,8.13,444,499257,277904,
1604,Katekyou Hitman Reborn!,460,2006-10-07,Artland,8.13,391,556368,260130,
35857,Lupin III: Part 5,461,2018-04-04,Telecom Animation Film,8.13,3320,44108,16598,
4477,Nodame Cantabile: Paris-hen,462,2008-10-10,J.C.Staff,8.13,1760,124670,75237,
1827,Seirei no Moribito,463,2007-04-07,Production I.G,8.13,1104,218367,76792,
50416,Skip to Loafer,464,2023-04-04,P.A. Works,8.13,936,257577,117651,
37822,Douluo Dalu 2nd Season,465,2018-12-01,Sparkly Key Animation Studio,8.12,4833,20209,8814,
16662,Kaze Tachinu,466,2013-07-20,Studio Ghibli,8.12,695,337081,193284,
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,467,2012-07-14,Seven Arcs,8.12,4485,24013,10727,
1364,Meitantei Conan Movie 05: Tengoku e no Countdown,468,2001-04-21,TMS Entertainment,8.12,2725,63606,38029,
6467,Meitantei Conan Movie 14: Tenkuu no Lost Ship,469,2010-04-17,Tokyo Movie Shinsha,8.12,2900,56949,32849,
12859,One Piece Film: Z,470,2012-12-15,Toei Animation,8.12,855,282845,179522,
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,471,2012-08-25,Toei Animation,8.12,2587,69957,38496,
37078,Quanzhi Gaoshou Specials,472,2018-04-27,Colored Pencil Animation,8.12,1997,105658,54737,
14713,Kamisama Hajimemashita,473,2012-10-02,TMS Entertainment,8.11,316,654396,337323,
2581,Kidou Senshi Gundam 00,474,2007-10-06,Sunrise,8.11,1092,219924,121508,
8129,Kuragehime,475,2010-10-15,Brain's Base,8.11,1013,237649,110740,
302,Mirai Shounen Conan,476,1978-04-04,Nippon Animation,8.11,3083,50725,16984,
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,477,2019-12-30,J.C.Staff,8.11,1082,221535,136706,
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,478,2022-07-04,Lerche,8.11,343,626858,353040,
18689,Diamond no Ace,479,2013-10-06,Production I.G,8.11,991,244442,115255,
121,Fullmetal Alchemist,480,2003-10-04,Bones,8.11,81,1468112,890261,
46569,Jigokuraku,481,2023-04-01,MAPPA,8.11,308,662690,345923,
30370,Akatsuki no Yona OVA,482,2015-09-18,Pierrot,8.1,1657,134997,70568,
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,483,2018-01-06,Kyoto Animation,8.1,893,270472,145362,
3702,Detroit Metal City,484,2008-08-08,Studio 4°C,8.1,1137,212044,108931,
51039,Doupo Cangqiong: Nian Fan,485,2022-07-31,Motion Magic,8.1,7529,6620,1996,
6746,Durarara!!,486,2010-01-08,Brain's Base,8.1,90,1404044,663537,
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,487,2015-11-03,Bandai Namco Pictures,8.1,3776,34541,16385,
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,488,2020-04-05,Ajia-do,8.1,1142,211219,125419,
15059,Initial D Fifth Stage,489,2012-11-04,SynergySP,8.1,1530,149582,78633,
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,490,2014-04-05,David Production,8.1,114,1213071,860252,
6336,Kidou Senshi Gundam Unicorn,491,2010-03-12,Sunrise,8.1,2079,99018,50526,
30831,Kono Subarashii Sekai ni Shukufuku wo!,492,2016-01-14,Studio Deen,8.1,40,1951755,1268439,
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,493,2006-09-01,Production I.G,8.1,2066,100376,47523,
31051,Kuroko no Basket: Saikou no Present desu,494,2015-12-24,Production I.G,8.1,1975,107124,56491,
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,495,2016-09-10,Wit Studio,8.1,857,282431,126511,
52347,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",496,2023-10-01,C2C,8.1,998,241560,98170,
21469,Stand By Me Doraemon,497,2014-08-08,Shirogumi,8.1,2962,54756,38271,
2236,Toki wo Kakeru Shoujo,498,2006-07-15,Madhouse,8.1,239,790371,454924,
52826,Tsurune: Tsunagari no Issha,499,2023-01-05,Kyoto Animation,8.1,2982,54272,15558,
4938,Tsubasa: Shunraiki,500,2009-03-17,Production I.G,8.09,2761,62186,29827,
28025,Tsukimonogatari,501,2014-12-31,Shaft,8.09,551,417102,236773,
42941,Uma Musume: Pretty Derby Season 2,502,2021-01-05,Studio Kai,8.09,3061,51424,22186,
1382,Yuusha-Ou GaoGaiGar Final,503,2000-01-21,Sunrise,8.09,6247,10431,4342,
23283,Zankyou no Terror,504,2014-07-11,MAPPA,8.09,123,1164290,617590,
3901,Baccano! Specials,505,2008-02-27,Brain's Base,8.09,1328,179153,112464,
16918,Gin no Saji,506,2013-07-12,A-1 Pictures,8.09,825,293330,131563,
12069,Hajime no Ippo: Boxer no Kobushi,507,2003-03-21,Madhouse,8.09,2934,55696,32464,
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,508,2013-11-27,Shaft,8.09,5542,14108,6246,
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,509,2011-02-23,TMS Entertainment,8.09,2455,75454,44792,
339,Serial Experiments Lain,510,1998-07-06,Triangle Staff,8.09,246,773263,302771,
39198,Kanata no Astra,511,2019-07-03,Lerche,8.08,794,301370,145793,
3927,Kidou Senshi Gundam 00 Second Season,512,2008-10-05,Sunrise,8.08,1522,151424,94301,
50796,Kimi wa Houkago Insomnia,513,2023-04-11,LIDENFILMS,8.08,1166,205501,76801,
31658,Kuroko no Basket Movie 4: Last Game,514,2017-03-18,Production I.G,8.08,777,305886,183955,
48895,Overlord IV,515,2022-07-05,Madhouse,8.08,424,520190,256611,
32282,Shokugeki no Souma: Ni no Sara,516,2016-07-02,J.C.Staff,8.08,126,1133930,721982,
4722,Skip Beat!,517,2008-10-06,HAL Film Maker,8.08,895,269533,140555,
34076,Uchouten Kazoku 2,518,2017-04-09,P.A. Works,8.08,2701,64555,25804,
24833,Ansatsu Kyoushitsu,519,2015-01-10,Lerche,8.08,33,2010188,1189547,
33486,Boku no Hero Academia 2nd Season,520,2017-04-01,Bones,8.08,15,2510844,1718491,
55655,Cang Yuan Tu,521,2023-06-22,Shenman Entertainment,8.08,11368,1907,752,
49709,Fumetsu no Anata e Season 2,522,2022-10-23,Drive,8.08,881,274331,97956,
3016,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,523,1993-12-18,Kitty Film Mitaka Studio,8.08,3770,34787,17756,
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,524,2005-09-24,Sunrise,8.08,2911,56565,30159,
51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,525,2022-09-01,David Production,8.08,956,253047,150868,
1471,City Hunter 2,526,1988-04-02,Sunrise,8.07,4257,26936,11145,
52196,Date A Live V,527,2024-04-10,Geek Toys,8.07,2488,74477,1323,
49701,Doupo Cangqiong: San Nian Zhi Yue,528,2021-10-31,Motion Magic,8.07,7263,7208,3496,
10643,Gintama: Dai Hanseikai,529,2010-03-25,Sunrise,8.07,3608,38302,16340,
38081,Girls & Panzer: Saishuushou Part 2,530,2019-06-15,Actas,8.07,3682,36610,17645,
135,Hikaru no Go,531,2001-10-10,Pierrot,8.07,1631,138405,63231,
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,532,2022-04-12,Ajia-do,8.07,1502,154420,73559,
12189,Hyouka,533,2012-04-23,Kyoto Animation,8.07,95,1368350,641623,
1486,Kodomo no Omocha (TV),534,1996-04-05,Gallop,8.07,2603,68987,27395,
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,535,2005-09-23,Production I.G,8.07,3483,40757,15922,
21419,Meitantei Conan Movie 18: Ijigen no Sniper,536,2014-04-19,TMS Entertainment,8.07,3360,43349,24515,
4155,One Piece Film: Strong World,537,2009-12-12,Toei Animation,8.07,952,254094,158833,
